Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
01548_00001.ppm;88;84;7;7;80;77;40
01548_00002.ppm;110;103;9;9;100;94;40
01566_00000.ppm;94;81;8;7;85;74;40
01566_00001.ppm;122;112;10;9;111;103;40
01566_00002.ppm;154;144;13;12;140;132;40
01567_00000.ppm;129;131;11;11;118;119;40
01567_00001.ppm;111;110;9;9;102;101;40
01567_00002.ppm;231;153;19;13;212;140;40
01591_00000.ppm;104;98;9;8;94;90;40
01591_00001.ppm;212;122;18;10;193;112;40
01593_00000.ppm;417;189;35;16;381;173;40
01593_00001.ppm;165;163;14;14;150;148;40
01593_00002.ppm;208;207;17;17;191;189;40
01608_00000.ppm;169;157;14;13;155;143;40
01608_00001.ppm;134;127;11;11;122;115;40
01608_00002.ppm;235;208;20;17;214;191;40
01650_00000.ppm;64;62;5;5;59;57;40
01650_00001.ppm;80;75;7;6;73;68;40
01650_00002.ppm;107;94;9;8;97;86;40
01659_00000.ppm;181;135;15;11;165;124;40
01659_00001.ppm;117;105;10;9;106;96;40
01659_00002.ppm;127;104;11;9;115;95;40
01697_00000.ppm;131;111;11;9;119;101;40
01697_00001.ppm;110;97;9;8;100;89;40
01697_00002.ppm;93;84;8;7;85;76;40
01698_00000.ppm;51;51;5;5;46;46;40
01698_00001.ppm;241;131;20;11;221;119;40
01698_00002.ppm;241;91;20;8;221;82;40
01700_00000.ppm;100;97;8;8;91;89;40
01700_00001.ppm;121;118;10;10;110;108;40
01700_00002.ppm;244;123;20;10;223;112;40
01729_00000.ppm;67;67;6;6;60;60;40
01729_00001.ppm;62;60;5;5;56;55;40
01729_00002.ppm;55;54;5;5;49;49;40
01737_00000.ppm;142;131;12;11;130;119;40
01737_00001.ppm;100;94;8;8;92;85;40
01737_00002.ppm;79;73;7;6;72;67;40
01741_00000.ppm;73;79;6;7;67;72;40
01741_00001.ppm;62;64;5;5;57;58;40
01741_00002.ppm;52;51;5;5;47;45;40
01791_00000.ppm;73;75;6;6;67;68;40
01791_00001.ppm;192;93;16;8;176;85;40
01791_00002.ppm;171;152;14;13;157;139;40
01792_00000.ppm;228;67;19;6;208;60;40
01792_00001.ppm;191;67;16;6;175;60;40
01792_00002.ppm;117;53;10;5;107;48;40
01795_00000.ppm;208;196;17;16;190;179;40
01795_00001.ppm;139;135;12;11;127;123;40
01795_00002.ppm;91;92;8;8;83;83;40
01819_00000.ppm;88;84;7;7;81;76;40
01819_00001.ppm;147;133;12;11;134;122;40
01819_00002.ppm;70;68;6;6;63;61;40
01821_00000.ppm;154;136;13;11;140;125;40
01821_00001.ppm;92;85;8;7;84;77;40
01821_00002.ppm;73;68;6;6;66;62;40
01822_00000.ppm;127;127;11;11;116;116;40
01822_00001.ppm;96;96;8;8;88;88;40
01822_00002.ppm;64;67;5;6;59;60;40
01825_00000.ppm;71;74;6;6;65;68;40
01825_00001.ppm;240;76;20;6;219;70;40
01825_00002.ppm;225;117;19;10;206;107;40
01826_00000.ppm;79;74;7;6;71;67;40
01826_00001.ppm;97;95;8;8;89;87;40
01826_00002.ppm;64;62;5;5;59;57;40
01827_00000.ppm;171;163;14;14;157;148;40
01827_00001.ppm;116;111;10;9;105;102;40
01827_00002.ppm;85;81;7;7;78;74;40
