Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00714_00002.ppm;55;49;5;5;50;43;38
00732_00000.ppm;64;49;5;5;58;44;38
00732_00001.ppm;63;51;5;5;58;46;38
00732_00002.ppm;67;48;6;5;60;43;38
00733_00000.ppm;213;112;18;9;194;103;38
00733_00001.ppm;214;86;18;7;195;78;38
00733_00002.ppm;211;64;18;5;193;59;38
00740_00000.ppm;71;70;6;6;64;64;38
00740_00001.ppm;60;59;5;5;55;53;38
00740_00002.ppm;64;64;5;5;58;59;38
00741_00000.ppm;34;31;5;5;28;25;38
00741_00001.ppm;41;38;5;5;36;32;38
00741_00002.ppm;43;41;5;5;37;35;38
00745_00000.ppm;51;48;5;5;45;43;38
00745_00001.ppm;49;47;5;5;44;42;38
00745_00002.ppm;49;48;5;5;44;42;38
00751_00000.ppm;57;48;5;5;51;42;38
00751_00001.ppm;53;47;5;5;48;41;38
00751_00002.ppm;51;44;5;5;45;39;38
00759_00000.ppm;43;41;5;5;37;36;38
00759_00001.ppm;42;41;5;5;36;35;38
00759_00002.ppm;41;40;5;5;36;35;38
00764_00000.ppm;492;489;41;41;450;448;38
00764_00001.ppm;501;494;42;41;458;453;38
00764_00002.ppm;492;453;41;38;450;415;38
00772_00000.ppm;164;170;14;14;150;155;38
00772_00001.ppm;167;168;14;14;152;153;38
00772_00002.ppm;170;169;14;14;156;154;38
00774_00000.ppm;134;140;11;12;122;128;38
00774_00001.ppm;135;139;11;12;123;127;38
00774_00002.ppm;133;136;11;11;121;124;38
00778_00000.ppm;57;58;5;5;52;53;38
00778_00001.ppm;57;58;5;5;51;52;38
00778_00002.ppm;56;56;5;5;51;51;38
00796_00000.ppm;157;112;13;9;143;102;38
00796_00001.ppm;154;131;13;11;141;120;38
00796_00002.ppm;151;146;13;12;137;134;38
00800_00000.ppm;74;69;6;6;68;63;38
00800_00001.ppm;74;71;6;6;67;64;38
00800_00002.ppm;76;80;6;7;70;73;38
00822_00000.ppm;91;52;8;5;83;47;38
00822_00001.ppm;76;44;6;5;69;38;38
00822_00002.ppm;104;62;9;5;94;56;38
00822_00003.ppm;96;57;8;5;87;51;38
00822_00004.ppm;85;47;7;5;78;41;38
00844_00000.ppm;46;47;5;5;41;42;38
00844_00001.ppm;48;47;5;5;42;42;38
00844_00002.ppm;48;48;5;5;43;43;38
00855_00000.ppm;39;37;5;5;34;31;38
00855_00001.ppm;39;34;5;5;33;29;38
00855_00002.ppm;40;36;5;5;34;30;38
00857_00000.ppm;73;75;6;6;66;68;38
00857_00001.ppm;80;85;7;7;73;77;38
00857_00002.ppm;59;61;5;5;54;56;38
00861_00000.ppm;118;117;10;10;107;106;38
00861_00001.ppm;118;118;10;10;108;107;38
00861_00002.ppm;118;118;10;10;107;108;38
00862_00000.ppm;69;68;6;6;63;61;38
00862_00001.ppm;79;75;7;6;71;68;38
00862_00002.ppm;86;80;7;7;78;73;38
00864_00000.ppm;118;120;10;10;107;110;38
00864_00001.ppm;119;127;10;11;109;115;38
00864_00002.ppm;119;122;10;10;108;111;38
00904_00000.ppm;92;76;8;6;83;69;38
00904_00001.ppm;88;75;7;6;80;68;38
00904_00002.ppm;87;73;7;6;79;66;38
00906_00000.ppm;59;59;5;5;54;54;38
00906_00001.ppm;64;63;5;5;59;57;38
00906_00002.ppm;71;70;6;6;65;64;38
00914_00000.ppm;73;75;6;6;66;69;38
00914_00001.ppm;69;72;6;6;63;65;38
00914_00002.ppm;80;85;7;7;73;77;38
01000_00000.ppm;63;61;5;5;57;55;38
01000_00001.ppm;72;68;6;6;65;62;38
01000_00002.ppm;80;75;7;6;72;68;38
01019_00000.ppm;71;64;6;5;65;59;38
01019_00001.ppm;64;59;5;5;59;54;38
01019_00002.ppm;69;61;6;5;62;56;38
01029_00000.ppm;60;55;5;5;54;50;38
01029_00001.ppm;67;60;6;5;60;54;38
01029_00002.ppm;72;64;6;5;65;58;38
01034_00000.ppm;51;49;5;5;45;44;38
01034_00001.ppm;47;45;5;5;41;39;38
01034_00002.ppm;48;47;5;5;43;42;38
01110_00000.ppm;57;52;5;5;51;47;38
01110_00001.ppm;58;55;5;5;53;50;38
01110_00002.ppm;53;49;5;5;47;44;38
01129_00000.ppm;72;70;6;6;65;64;38
01129_00001.ppm;73;68;6;6;66;62;38
01129_00002.ppm;71;64;6;5;65;58;38
01208_00000.ppm;46;40;5;5;40;35;38
01208_00001.ppm;46;40;5;5;40;35;38
01208_00002.ppm;45;42;5;5;39;36;38
01208_00003.ppm;44;40;5;5;39;35;38
01230_00000.ppm;84;57;7;5;77;52;38
01230_00001.ppm;85;53;7;5;78;48;38
01230_00002.ppm;83;50;7;5;76;44;38
01315_00000.ppm;189;91;16;8;172;82;38
01315_00001.ppm;64;61;5;5;58;56;38
01315_00002.ppm;73;71;6;6;66;65;38
01342_00000.ppm;194;97;16;8;177;89;38
01342_00001.ppm;76;75;6;6;70;69;38
01342_00002.ppm;63;62;5;5;57;56;38
01347_00000.ppm;91;42;8;5;82;36;38
01347_00001.ppm;54;46;5;5;49;40;38
01351_00000.ppm;145;124;12;10;133;113;38
01351_00001.ppm;158;94;13;8;144;86;38
01351_00002.ppm;60;64;5;5;54;59;38
01356_00000.ppm;63;40;5;5;58;34;38
01356_00001.ppm;55;35;5;5;49;30;38
01356_00002.ppm;49;34;5;5;44;28;38
01364_00000.ppm;143;116;12;10;130;105;38
01364_00001.ppm;60;53;5;5;55;47;38
01364_00002.ppm;146;154;12;13;133;140;38
01382_00000.ppm;108;58;9;5;99;53;38
01382_00001.ppm;97;99;8;8;88;91;38
01382_00002.ppm;106;88;9;7;96;80;38
01457_00000.ppm;82;81;7;7;74;73;38
01457_00001.ppm;142;144;12;12;130;131;38
01457_00002.ppm;108;108;9;9;98;98;38
01458_00000.ppm;148;82;12;7;135;75;38
01461_00000.ppm;107;50;9;5;98;44;38
01461_00001.ppm;116;84;10;7;105;76;38
01461_00002.ppm;75;69;6;6;69;62;38
01502_00000.ppm;54;56;5;5;49;50;38
01502_00001.ppm;76;83;6;7;69;76;38
01502_00002.ppm;63;67;5;6;57;61;38
01504_00000.ppm;86;86;7;7;78;79;38
01511_00000.ppm;87;87;7;7;79;79;38
01511_00001.ppm;68;70;6;6;62;63;38
01511_00002.ppm;57;57;5;5;51;52;38
01526_00000.ppm;92;96;8;8;84;87;38
01526_00001.ppm;73;75;6;6;66;69;38
01526_00002.ppm;61;62;5;5;56;57;38
01684_00000.ppm;91;88;8;7;82;80;38
01684_00001.ppm;87;88;7;7;80;80;38
01684_00002.ppm;88;88;7;7;80;80;38
01713_00000.ppm;103;69;9;6;94;62;38
01713_00001.ppm;56;58;5;5;51;53;38
01713_00002.ppm;50;51;5;5;44;45;38
01839_00000.ppm;112;75;9;6;102;69;38
01839_00001.ppm;72;68;6;6;65;61;38
01839_00002.ppm;115;58;10;5;105;52;38
01840_00000.ppm;128;71;11;6;117;64;38
01840_00001.ppm;54;54;5;5;49;49;38
01840_00002.ppm;63;63;5;5;57;58;38
01846_00000.ppm;81;80;7;7;73;73;38
01846_00001.ppm;59;58;5;5;54;53;38
01846_00002.ppm;51;50;5;5;46;44;38
01847_00000.ppm;45;43;5;5;39;38;38
01847_00001.ppm;49;49;5;5;43;44;38
01847_00002.ppm;58;57;5;5;52;51;38
01849_00000.ppm;88;91;7;8;81;82;38
01849_00001.ppm;68;67;6;6;61;60;38
01849_00002.ppm;53;54;5;5;48;48;38
01853_00000.ppm;68;71;6;6;62;64;38
01853_00001.ppm;57;56;5;5;52;50;38
01853_00002.ppm;59;59;5;5;54;53;38
01919_00000.ppm;109;67;9;6;99;60;38
01919_00001.ppm;116;107;10;9;106;97;38
01919_00002.ppm;108;120;9;10;99;109;38
01953_00000.ppm;184;151;15;13;168;137;38
01953_00001.ppm;231;215;19;18;211;197;38
01953_00002.ppm;236;256;20;21;216;235;38
01954_00000.ppm;54;43;5;5;48;38;38
01954_00001.ppm;59;59;5;5;53;53;38
01954_00002.ppm;61;58;5;5;56;52;38
01960_00000.ppm;44;42;5;5;39;37;38
01960_00001.ppm;45;46;5;5;39;40;38
01960_00002.ppm;45;43;5;5;40;37;38
01961_00000.ppm;63;59;5;5;57;53;38
01961_00001.ppm;75;69;6;6;68;62;38
01961_00002.ppm;103;92;9;8;94;83;38
01963_00000.ppm;105;83;9;7;95;76;38
01963_00001.ppm;105;99;9;8;95;90;38
01963_00002.ppm;110;110;9;9;101;101;38
