Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00111_00002.ppm;59;55;5;5;53;50;61
00118_00000.ppm;40;36;5;5;35;31;61
00118_00001.ppm;39;36;5;5;34;30;61
00118_00002.ppm;42;42;5;5;36;36;61
00121_00000.ppm;260;260;22;22;238;238;61
00121_00001.ppm;194;192;16;16;178;176;61
00121_00002.ppm;143;143;12;12;130;131;61
00123_00000.ppm;83;59;7;5;76;53;61
00123_00001.ppm;83;70;7;6;75;64;61
00123_00002.ppm;83;63;7;5;76;58;61
00192_00000.ppm;43;42;5;5;38;37;61
00192_00001.ppm;48;48;5;5;43;43;61
00192_00002.ppm;57;56;5;5;51;51;61
00208_00000.ppm;168;167;14;14;153;153;61
00208_00001.ppm;79;76;7;6;72;69;61
00208_00002.ppm;59;61;5;5;54;56;61
00222_00000.ppm;178;175;15;15;162;159;61
00222_00001.ppm;98;96;8;8;90;88;61
00222_00002.ppm;70;67;6;6;63;61;61
00547_00000.ppm;27;27;5;5;22;21;61
00927_00000.ppm;41;45;5;5;35;40;61
00927_00001.ppm;33;45;5;5;27;40;61
00928_00000.ppm;43;44;5;5;38;38;61
00928_00001.ppm;45;44;5;5;39;38;61
00928_00002.ppm;43;43;5;5;38;37;61
00930_00000.ppm;58;58;5;5;53;52;61
00930_00001.ppm;63;62;5;5;57;56;61
00930_00002.ppm;69;71;6;6;62;64;61
00931_00000.ppm;47;46;5;5;41;40;61
00931_00001.ppm;46;46;5;5;41;40;61
00931_00002.ppm;46;46;5;5;41;41;61
00935_00000.ppm;41;41;5;5;36;35;61
00935_00001.ppm;50;49;5;5;45;44;61
00935_00002.ppm;46;47;5;5;40;41;61
00937_00000.ppm;40;38;5;5;34;32;61
00937_00001.ppm;37;35;5;5;31;30;61
00937_00002.ppm;38;37;5;5;33;32;61
00937_00003.ppm;37;36;5;5;31;31;61
00938_00000.ppm;44;50;5;5;38;44;61
00938_00001.ppm;38;39;5;5;33;34;61
00943_00000.ppm;40;37;5;5;35;32;61
00943_00001.ppm;39;36;5;5;34;30;61
00945_00000.ppm;37;35;5;5;31;29;61
00945_00001.ppm;37;35;5;5;31;29;61
00945_00002.ppm;34;33;5;5;28;27;61
00951_00000.ppm;28;25;5;5;22;20;61
00951_00001.ppm;28;25;5;5;22;20;61
00951_00002.ppm;29;26;5;5;23;20;61
00952_00000.ppm;22;21;5;5;16;15;61
00952_00001.ppm;22;22;5;5;17;17;61
00952_00002.ppm;23;21;5;5;18;15;61
00957_00000.ppm;48;47;5;5;42;42;61
00957_00001.ppm;46;46;5;5;40;40;61
00957_00002.ppm;45;45;5;5;40;40;61
00959_00000.ppm;37;36;5;5;32;31;61
00959_00001.ppm;38;40;5;5;32;35;61
00959_00002.ppm;37;37;5;5;32;31;61
01002_00000.ppm;32;31;5;5;26;26;61
01002_00001.ppm;30;32;5;5;25;26;61
01002_00002.ppm;31;31;5;5;26;25;61
01003_00000.ppm;33;31;5;5;28;25;61
01003_00001.ppm;29;32;5;5;24;27;61
01003_00002.ppm;31;30;5;5;25;25;61
01012_00000.ppm;26;24;5;5;20;19;61
01012_00001.ppm;26;25;5;5;20;19;61
01012_00002.ppm;25;24;5;5;19;19;61
01013_00000.ppm;26;24;5;5;21;19;61
01013_00001.ppm;27;25;5;5;22;19;61
01013_00002.ppm;26;25;5;5;21;20;61
01102_00000.ppm;37;34;5;5;31;28;61
01102_00001.ppm;37;38;5;5;31;33;61
01102_00002.ppm;37;35;5;5;31;29;61
01108_00000.ppm;44;37;5;5;39;32;61
01108_00001.ppm;45;37;5;5;40;32;61
01108_00002.ppm;44;38;5;5;39;32;61
01109_00000.ppm;37;36;5;5;32;30;61
01109_00001.ppm;38;35;5;5;32;29;61
01109_00002.ppm;37;33;5;5;32;28;61
01111_00000.ppm;50;49;5;5;44;43;61
01111_00001.ppm;48;46;5;5;42;41;61
01111_00002.ppm;53;53;5;5;48;47;61
01112_00000.ppm;51;49;5;5;45;43;61
01112_00001.ppm;52;51;5;5;46;45;61
01112_00002.ppm;55;54;5;5;49;49;61
01231_00000.ppm;27;27;5;5;22;22;61
01231_00001.ppm;29;27;5;5;23;21;61
01231_00002.ppm;28;26;5;5;22;21;61
01231_00003.ppm;29;28;5;5;23;23;61
01232_00000.ppm;44;43;5;5;38;37;61
01232_00001.ppm;45;44;5;5;40;38;61
01232_00002.ppm;45;42;5;5;40;36;61
01237_00000.ppm;68;64;6;5;62;58;61
01237_00001.ppm;59;58;5;5;54;52;61
01237_00002.ppm;63;61;5;5;58;56;61
01238_00000.ppm;39;36;5;5;34;31;61
01238_00001.ppm;38;36;5;5;33;30;61
01238_00002.ppm;41;37;5;5;35;31;61
01243_00000.ppm;40;38;5;5;35;33;61
01243_00001.ppm;39;37;5;5;33;32;61
01243_00002.ppm;40;39;5;5;35;34;61
01244_00000.ppm;43;42;5;5;37;36;61
01244_00001.ppm;60;58;5;5;54;53;61
01244_00002.ppm;64;62;5;5;59;57;61
01248_00000.ppm;50;49;5;5;45;43;61
01248_00001.ppm;48;48;5;5;43;42;61
01248_00002.ppm;47;45;5;5;42;40;61
01249_00000.ppm;51;50;5;5;45;44;61
01249_00001.ppm;53;53;5;5;47;47;61
01249_00002.ppm;48;48;5;5;43;42;61
01249_00003.ppm;47;45;5;5;41;39;61
01253_00000.ppm;86;81;7;7;79;74;61
01253_00001.ppm;72;70;6;6;65;64;61
01253_00002.ppm;60;60;5;5;54;55;61
01253_00003.ppm;55;54;5;5;50;48;61
01254_00000.ppm;48;46;5;5;43;40;61
01254_00001.ppm;51;50;5;5;45;44;61
01254_00002.ppm;46;44;5;5;40;39;61
01262_00000.ppm;47;46;5;5;41;40;61
01262_00001.ppm;46;44;5;5;41;39;61
01262_00002.ppm;44;43;5;5;38;38;61
01263_00000.ppm;43;41;5;5;38;35;61
01263_00001.ppm;41;37;5;5;36;32;61
01263_00002.ppm;44;41;5;5;39;36;61
01269_00000.ppm;51;49;5;5;45;44;61
01269_00001.ppm;53;54;5;5;48;48;61
01269_00002.ppm;47;46;5;5;42;40;61
01270_00000.ppm;74;71;6;6;67;65;61
01270_00001.ppm;82;79;7;7;74;71;61
01275_00000.ppm;51;49;5;5;46;44;61
01275_00001.ppm;46;45;5;5;41;39;61
01275_00002.ppm;44;44;5;5;39;39;61
01276_00000.ppm;105;84;9;7;96;77;61
01276_00001.ppm;93;75;8;6;85;69;61
01276_00002.ppm;82;70;7;6;75;64;61
01502_00000.ppm;52;53;5;5;47;47;61
01502_00001.ppm;60;60;5;5;54;55;61
01502_00002.ppm;73;75;6;6;66;69;61
01504_00000.ppm;83;84;7;7;75;77;61
01511_00000.ppm;87;87;7;7;80;80;61
01511_00001.ppm;68;64;6;5;62;58;61
01511_00002.ppm;55;54;5;5;50;48;61
01514_00000.ppm;105;95;9;8;95;87;61
01514_00001.ppm;93;83;8;7;84;75;61
01514_00002.ppm;84;75;7;6;77;68;61
01519_00000.ppm;62;59;5;5;57;54;61
01519_00001.ppm;52;50;5;5;47;45;61
01519_00002.ppm;46;45;5;5;41;40;61
01524_00000.ppm;134;63;11;5;122;58;61
01524_00001.ppm;67;61;6;5;60;56;61
01524_00002.ppm;49;48;5;5;44;43;61
01525_00000.ppm;62;68;5;6;56;61;61
01525_00001.ppm;54;56;5;5;49;50;61
01525_00002.ppm;47;47;5;5;42;41;61
01526_00000.ppm;86;91;7;8;78;82;61
01526_00001.ppm;68;69;6;6;62;63;61
01526_00002.ppm;56;57;5;5;51;51;61
01528_00000.ppm;71;74;6;6;65;67;61
01528_00001.ppm;56;58;5;5;50;52;61
01528_00002.ppm;48;48;5;5;43;43;61
01536_00000.ppm;81;82;7;7;73;74;61
01536_00001.ppm;63;64;5;5;58;59;61
01536_00002.ppm;50;50;5;5;44;44;61
01569_00000.ppm;71;69;6;6;65;62;61
01569_00001.ppm;56;49;5;5;50;43;61
01588_00000.ppm;70;75;6;6;64;69;61
01588_00001.ppm;54;56;5;5;49;50;61
01588_00002.ppm;49;49;5;5;44;43;61
01656_00000.ppm;64;67;5;6;58;61;61
01656_00001.ppm;54;54;5;5;49;49;61
01673_00000.ppm;45;47;5;5;39;42;61
01673_00001.ppm;39;40;5;5;34;35;61
01702_00000.ppm;83;59;7;5;76;54;61
01702_00001.ppm;82;49;7;5;74;43;61
01702_00002.ppm;43;44;5;5;37;38;61
01713_00000.ppm;110;72;9;6;101;65;61
01713_00001.ppm;53;56;5;5;48;50;61
01713_00002.ppm;47;47;5;5;41;41;61
01715_00000.ppm;56;55;5;5;50;49;61
01715_00001.ppm;48;46;5;5;42;40;61
01715_00002.ppm;43;43;5;5;38;37;61
01745_00000.ppm;127;67;11;6;116;61;61
01745_00001.ppm;71;70;6;6;64;63;61
01745_00002.ppm;54;51;5;5;48;45;61
01753_00000.ppm;63;55;5;5;57;50;61
01753_00001.ppm;51;46;5;5;45;41;61
01753_00002.ppm;97;60;8;5;88;55;61
01803_00000.ppm;97;100;8;8;89;92;61
01803_00001.ppm;69;69;6;6;62;62;61
01803_00002.ppm;51;53;5;5;46;47;61
01805_00000.ppm;73;74;6;6;66;67;61
01805_00001.ppm;59;59;5;5;54;54;61
01805_00002.ppm;51;50;5;5;46;45;61
01873_00000.ppm;123;123;10;10;112;113;61
01873_00001.ppm;87;86;7;7;80;78;61
01873_00002.ppm;103;105;9;9;94;95;61
01883_00000.ppm;59;47;5;5;54;42;61
01883_00001.ppm;54;49;5;5;48;44;61
01883_00002.ppm;96;50;8;5;88;45;61
01886_00000.ppm;72;73;6;6;65;67;61
01886_00001.ppm;58;59;5;5;52;54;61
01886_00002.ppm;50;49;5;5;45;44;61
01889_00000.ppm;37;36;5;5;31;30;61
01889_00001.ppm;39;37;5;5;33;32;61
01889_00002.ppm;61;40;5;5;56;35;61
01894_00000.ppm;81;68;7;6;74;62;61
01894_00001.ppm;83;80;7;7;76;72;61
01894_00002.ppm;82;53;7;5;74;48;61
01909_00000.ppm;84;83;7;7;76;75;61
01909_00001.ppm;58;55;5;5;52;49;61
01909_00002.ppm;52;51;5;5;47;45;61
01910_00000.ppm;70;39;6;5;63;34;61
01910_00001.ppm;37;37;5;5;31;31;61
01910_00002.ppm;123;122;10;10;112;111;61
01911_00000.ppm;68;71;6;6;61;65;61
01911_00001.ppm;57;58;5;5;52;52;61
01911_00002.ppm;47;47;5;5;42;42;61
01916_00000.ppm;62;57;5;5;57;52;61
01916_00001.ppm;47;48;5;5;42;43;61
01916_00002.ppm;108;55;9;5;99;50;61
01930_00000.ppm;128;130;11;11;117;118;61
01930_00001.ppm;83;84;7;7;76;77;61
01930_00002.ppm;60;58;5;5;55;53;61
01933_00000.ppm;165;86;14;7;150;79;61
01933_00001.ppm;86;91;7;8;79;83;61
01933_00002.ppm;60;58;5;5;55;52;61
01935_00000.ppm;81;43;7;5;73;38;61
01935_00001.ppm;81;56;7;5;74;50;61
01935_00002.ppm;82;36;7;5;74;31;61
01955_00000.ppm;132;134;11;11;120;122;61
01955_00001.ppm;82;80;7;7;74;73;61
01955_00002.ppm;59;61;5;5;54;56;61
01956_00000.ppm;139;141;12;12;126;128;61
01956_00001.ppm;87;86;7;7;80;78;61
01956_00002.ppm;62;61;5;5;56;55;61
01957_00000.ppm;121;119;10;10;111;108;61
01957_00001.ppm;75;74;6;6;69;67;61
01957_00002.ppm;55;53;5;5;49;48;61
01959_00000.ppm;111;67;9;6;102;61;61
01959_00001.ppm;39;39;5;5;34;34;61
01959_00002.ppm;110;56;9;5;101;50;61
