Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
01273_00001.ppm;48;50;5;5;43;44;39
01273_00002.ppm;50;51;5;5;45;45;39
01425_00000.ppm;81;73;7;6;73;66;39
01425_00001.ppm;79;75;7;6;72;68;39
01425_00002.ppm;80;74;7;6;72;68;39
01753_00000.ppm;56;54;5;5;50;48;39
01753_00001.ppm;68;64;6;5;61;59;39
01753_00002.ppm;96;73;8;6;87;67;39
01777_00000.ppm;157;100;13;8;144;91;39
01777_00001.ppm;169;156;14;13;155;143;39
01777_00002.ppm;88;82;7;7;81;74;39
01805_00000.ppm;80;82;7;7;73;75;39
01805_00001.ppm;68;67;6;6;61;60;39
01805_00002.ppm;56;57;5;5;51;52;39
01838_00000.ppm;107;105;9;9;98;95;39
01838_00001.ppm;108;107;9;9;98;97;39
01838_00002.ppm;105;104;9;9;95;94;39
01857_00000.ppm;57;50;5;5;51;45;39
01857_00001.ppm;67;58;6;5;61;53;39
01857_00002.ppm;108;47;9;5;99;41;39
01858_00000.ppm;164;68;14;6;149;62;39
01858_00001.ppm;100;92;8;8;92;84;39
01858_00002.ppm;63;58;5;5;57;53;39
01861_00000.ppm;60;58;5;5;54;52;39
01861_00001.ppm;73;72;6;6;67;65;39
01861_00002.ppm;127;73;11;6;116;67;39
01862_00000.ppm;145;62;12;5;133;56;39
01862_00001.ppm;67;60;6;5;60;54;39
01862_00002.ppm;79;71;7;6;71;65;39
01863_00000.ppm;76;76;6;6;69;70;39
01863_00001.ppm;128;98;11;8;116;90;39
01863_00002.ppm;127;123;11;10;116;112;39
01864_00000.ppm;74;70;6;6;67;63;39
01864_00001.ppm;91;91;8;8;83;82;39
01864_00002.ppm;62;61;5;5;57;56;39
01867_00000.ppm;58;56;5;5;53;50;39
01867_00001.ppm;64;61;5;5;58;56;39
01867_00002.ppm;109;67;9;6;99;61;39
01870_00000.ppm;55;54;5;5;49;49;39
01870_00001.ppm;76;74;6;6;69;67;39
01870_00002.ppm;62;61;5;5;56;55;39
01871_00000.ppm;175;182;15;15;160;167;39
01871_00001.ppm;170;166;14;14;155;151;39
01871_00002.ppm;183;190;15;16;167;174;39
01883_00000.ppm;67;60;6;5;60;55;39
01883_00001.ppm;60;55;5;5;54;50;39
01883_00002.ppm;108;56;9;5;98;50;39
01886_00000.ppm;76;82;6;7;70;75;39
01886_00001.ppm;62;64;5;5;57;59;39
01886_00002.ppm;56;54;5;5;50;49;39
01889_00000.ppm;41;42;5;5;36;36;39
01889_00001.ppm;72;49;6;5;66;44;39
01894_00000.ppm;86;46;7;5;78;40;39
01894_00001.ppm;82;70;7;6;74;64;39
01894_00002.ppm;83;63;7;5;76;57;39
01909_00000.ppm;151;79;13;7;137;71;39
01909_00001.ppm;85;85;7;7;77;78;39
01909_00002.ppm;60;59;5;5;54;54;39
01910_00000.ppm;71;63;6;5;64;57;39
01910_00001.ppm;69;75;6;6;63;69;39
01910_00002.ppm;127;76;11;6;115;69;39
01911_00000.ppm;124;122;10;10;114;111;39
01911_00001.ppm;71;44;6;5;64;39;39
01911_00002.ppm;58;35;5;5;52;30;39
01917_00000.ppm;71;61;6;5;64;55;39
01917_00001.ppm;67;45;6;5;61;39;39
01917_00002.ppm;53;53;5;5;48;48;39
01924_00000.ppm;71;73;6;6;65;66;39
01924_00001.ppm;85;80;7;7;77;72;39
01924_00002.ppm;75;54;6;5;69;48;39
01929_00000.ppm;164;135;14;11;150;123;39
01929_00001.ppm;154;169;13;14;140;154;39
01929_00002.ppm;110;112;9;9;100;102;39
01935_00000.ppm;86;79;7;7;79;71;39
01935_00001.ppm;85;63;7;5;78;58;39
01935_00002.ppm;86;60;7;5;78;54;39
