Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
01046_00002.ppm;95;87;8;7;86;80;22
01047_00000.ppm;108;106;9;9;98;97;22
01047_00001.ppm;120;118;10;10;109;108;22
01047_00002.ppm;133;131;11;11;122;119;22
01051_00000.ppm;148;141;12;12;135;129;22
01051_00001.ppm;172;159;14;13;158;145;22
01051_00002.ppm;212;194;18;16;193;177;22
01053_00000.ppm;357;235;30;20;326;215;22
01053_00001.ppm;355;212;30;18;325;194;22
01053_00002.ppm;351;181;29;15;321;166;22
01054_00000.ppm;141;142;12;12;128;130;22
01054_00001.ppm;120;119;10;10;110;109;22
01054_00002.ppm;131;130;11;11;120;119;22
01055_00000.ppm;119;118;10;10;109;108;22
01055_00001.ppm;135;136;11;11;124;125;22
01055_00002.ppm;124;128;10;11;114;117;22
01057_00000.ppm;146;144;12;12;134;132;22
01057_00001.ppm;147;145;12;12;135;133;22
01057_00002.ppm;146;148;12;12;133;135;22
01064_00000.ppm;117;118;10;10;107;107;22
01064_00001.ppm;148;145;12;12;135;132;22
01064_00002.ppm;130;131;11;11;119;119;22
01065_00000.ppm;120;118;10;10;110;108;22
01065_00001.ppm;117;117;10;10;106;106;22
01065_00002.ppm;116;115;10;10;106;104;22
01066_00000.ppm;350;196;29;16;320;180;22
01066_00001.ppm;357;216;30;18;326;197;22
01066_00002.ppm;350;176;29;15;320;161;22
01067_00000.ppm;131;131;11;11;119;119;22
01067_00001.ppm;112;115;9;10;102;105;22
01067_00002.ppm;146;147;12;12;134;134;22
01073_00000.ppm;266;192;22;16;244;176;22
01073_00001.ppm;267;235;22;20;245;215;22
01073_00002.ppm;259;139;22;12;236;126;22
01074_00000.ppm;80;79;7;7;73;72;22
01074_00001.ppm;79;76;7;6;71;70;22
01074_00002.ppm;72;74;6;6;66;68;22
01084_00000.ppm;82;82;7;7;75;75;22
01084_00001.ppm;86;81;7;7;78;73;22
01084_00002.ppm;84;81;7;7;77;73;22
01092_00000.ppm;105;105;9;9;96;96;22
01092_00001.ppm;134;135;11;11;122;124;22
01092_00002.ppm;119;118;10;10;108;107;22
01099_00000.ppm;154;111;13;9;140;101;22
01099_00001.ppm;116;88;10;7;105;81;22
01099_00002.ppm;131;97;11;8;120;88;22
01105_00000.ppm;109;87;9;7;99;80;22
01105_00001.ppm;122;96;10;8;111;88;22
01105_00002.ppm;99;81;8;7;90;73;22
01113_00000.ppm;99;98;8;8;90;89;22
01113_00001.ppm;93;93;8;8;84;85;22
01113_00002.ppm;107;107;9;9;97;98;22
01113_00003.ppm;109;115;9;10;99;105;22
01118_00000.ppm;129;123;11;10;117;113;22
01118_00001.ppm;140;133;12;11;128;121;22
01119_00000.ppm;81;80;7;7;74;73;22
01119_00001.ppm;86;88;7;7;79;81;22
01119_00002.ppm;73;75;6;6;66;68;22
01137_00000.ppm;160;147;13;12;147;135;22
01137_00001.ppm;134;127;11;11;122;115;22
01140_00000.ppm;180;181;15;15;164;165;22
01140_00001.ppm;155;154;13;13;141;140;22
01146_00000.ppm;499;517;42;43;457;474;22
01146_00001.ppm;440;457;37;38;402;418;22
01146_00002.ppm;412;396;34;33;378;362;22
01149_00000.ppm;248;205;21;17;226;188;22
01149_00001.ppm;264;226;22;19;242;207;22
01149_00002.ppm;230;193;19;16;211;176;22
01150_00000.ppm;511;267;43;22;468;245;22
01150_00001.ppm;504;160;42;13;461;147;22
01150_00002.ppm;504;215;42;18;461;196;22
01155_00000.ppm;93;91;8;8;84;83;22
01155_00001.ppm;171;167;14;14;156;152;22
01155_00002.ppm;120;121;10;10;110;111;22
01156_00000.ppm;130;121;11;10;119;110;22
01156_00001.ppm;130;112;11;9;118;102;22
01156_00002.ppm;133;128;11;11;121;116;22
01168_00000.ppm;139;140;12;12;127;127;22
01168_00001.ppm;110;108;9;9;101;99;22
01168_00002.ppm;121;121;10;10;111;111;22
01169_00000.ppm;307;392;26;33;280;358;22
01169_00001.ppm;300;277;25;23;274;254;22
01169_00002.ppm;297;250;25;21;271;228;22
01171_00000.ppm;134;121;11;10;123;111;22
01171_00001.ppm;119;108;10;9;109;98;22
01171_00002.ppm;108;98;9;8;98;90;22
01171_00003.ppm;155;139;13;12;142;126;22
01173_00000.ppm;104;105;9;9;94;96;22
01173_00001.ppm;95;94;8;8;87;85;22
01173_00002.ppm;86;84;7;7;79;77;22
01210_00000.ppm;192;189;16;16;175;173;22
01210_00001.ppm;194;180;16;15;178;165;22
01210_00002.ppm;200;187;17;16;183;170;22
01213_00000.ppm;69;47;6;5;63;41;22
01213_00001.ppm;68;46;6;5;61;40;22
01213_00002.ppm;68;47;6;5;61;41;22
01221_00000.ppm;45;22;5;5;39;17;22
01221_00001.ppm;45;22;5;5;40;17;22
01221_00002.ppm;45;22;5;5;39;16;22
01224_00000.ppm;55;56;5;5;50;51;22
01224_00001.ppm;53;52;5;5;48;47;22
01224_00002.ppm;55;52;5;5;50;46;22
01245_00000.ppm;163;112;14;9;149;102;22
01245_00001.ppm;165;135;14;11;151;124;22
01245_00002.ppm;165;122;14;10;151;111;22
01246_00000.ppm;98;91;8;8;89;83;22
01246_00001.ppm;94;84;8;7;86;77;22
01246_00002.ppm;107;96;9;8;98;88;22
01250_00000.ppm;106;104;9;9;97;94;22
01250_00001.ppm;100;96;8;8;91;88;22
01250_00002.ppm;117;110;10;9;106;100;22
01251_00000.ppm;73;72;6;6;67;65;22
01251_00001.ppm;63;59;5;5;57;54;22
01251_00002.ppm;56;52;5;5;51;46;22
01252_00000.ppm;76;71;6;6;69;64;22
01252_00001.ppm;81;73;7;6;74;66;22
01252_00002.ppm;73;68;6;6;67;61;22
01255_00000.ppm;100;97;8;8;91;89;22
01255_00001.ppm;112;109;9;9;102;100;22
01255_00002.ppm;130;123;11;10;118;112;22
01265_00000.ppm;72;68;6;6;66;61;22
01265_00001.ppm;75;70;6;6;69;64;22
01265_00002.ppm;70;63;6;5;63;58;22
01268_00000.ppm;79;73;7;6;71;66;22
01268_00001.ppm;75;70;6;6;68;64;22
01268_00002.ppm;81;76;7;6;73;69;22
01289_00000.ppm;136;130;11;11;125;118;22
01289_00001.ppm;170;160;14;13;156;147;22
01289_00002.ppm;236;204;20;17;215;186;22
01292_00000.ppm;111;111;9;9;102;101;22
01292_00001.ppm;136;134;11;11;125;122;22
01292_00002.ppm;172;168;14;14;158;153;22
01295_00000.ppm;119;91;10;8;108;83;22
01295_00001.ppm;146;110;12;9;133;101;22
01295_00002.ppm;206;151;17;13;188;138;22
01302_00000.ppm;328;163;27;14;301;149;22
01302_00001.ppm;92;96;8;8;84;87;22
01302_00002.ppm;84;79;7;7;76;72;22
01303_00000.ppm;291;145;24;12;266;132;22
01303_00001.ppm;288;100;24;8;263;91;22
01303_00002.ppm;284;177;24;15;260;161;22
01312_00000.ppm;97;47;8;5;89;41;22
01312_00001.ppm;110;97;9;8;101;89;22
01312_00002.ppm;106;80;9;7;96;72;22
01367_00000.ppm;98;92;8;8;90;84;22
01367_00001.ppm;82;79;7;7;75;72;22
01367_00002.ppm;69;63;6;5;62;58;22
01421_00000.ppm;116;116;10;10;106;105;22
01421_00001.ppm;92;88;8;7;84;80;22
01421_00002.ppm;199;189;17;16;181;172;22
01424_00000.ppm;93;87;8;7;85;79;22
01424_00001.ppm;94;96;8;8;85;87;22
01424_00002.ppm;96;97;8;8;87;88;22
01453_00000.ppm;283;147;24;12;259;135;22
01470_00000.ppm;168;158;14;13;154;144;22
01470_00001.ppm;169;157;14;13;155;144;22
01470_00002.ppm;169;169;14;14;155;155;22
01480_00000.ppm;68;63;6;5;61;58;22
01480_00001.ppm;81;82;7;7;74;74;22
01480_00002.ppm;148;83;12;7;135;76;22
01493_00000.ppm;145;83;12;7;132;76;22
01493_00001.ppm;242;143;20;12;222;131;22
01493_00002.ppm;499;203;42;17;456;186;22
01523_00000.ppm;132;136;11;11;121;125;22
01523_00001.ppm;132;130;11;11;120;119;22
01523_00002.ppm;132;111;11;9;120;101;22
01527_00000.ppm;211;199;18;17;192;182;22
01527_00001.ppm;211;193;18;16;192;176;22
01527_00002.ppm;193;203;16;17;176;185;22
01546_00000.ppm;111;103;9;9;101;94;22
01546_00001.ppm;154;144;13;12;140;131;22
01546_00002.ppm;266;242;22;20;244;221;22
01550_00000.ppm;128;130;11;11;117;118;22
01550_00001.ppm;228;226;19;19;208;206;22
01550_00002.ppm;460;249;38;21;421;227;22
01560_00000.ppm;110;105;9;9;101;95;22
01560_00001.ppm;183;168;15;14;167;154;22
01560_00002.ppm;322;152;27;13;294;138;22
01620_00000.ppm;120;118;10;10;110;107;22
01620_00001.ppm;148;142;12;12;136;130;22
01620_00002.ppm;194;183;16;15;178;168;22
01626_00000.ppm;393;181;33;15;359;165;22
01626_00001.ppm;232;144;19;12;213;131;22
01626_00002.ppm;169;111;14;9;154;101;22
01627_00000.ppm;406;159;34;13;372;145;22
01627_00001.ppm;108;105;9;9;98;96;22
01627_00002.ppm;195;181;16;15;179;165;22
01633_00000.ppm;93;93;8;8;85;85;22
01633_00001.ppm;157;146;13;12;144;134;22
01633_00002.ppm;343;134;29;11;313;122;22
01636_00000.ppm;143;71;12;6;130;65;22
01636_00001.ppm;140;115;12;10;127;105;22
01636_00002.ppm;136;131;11;11;125;120;22
01639_00000.ppm;117;57;10;5;106;51;22
01639_00001.ppm;142;83;12;7;129;76;22
01639_00002.ppm;614;483;51;40;562;443;22
01644_00000.ppm;208;115;17;10;190;105;22
01644_00001.ppm;202;213;17;18;184;194;22
01644_00002.ppm;215;183;18;15;197;167;22
01655_00000.ppm;156;156;13;13;143;143;22
01655_00001.ppm;122;117;10;10;111;107;22
01655_00002.ppm;93;91;8;8;85;82;22
01660_00000.ppm;132;122;11;10;120;111;22
01660_00001.ppm;203;178;17;15;185;162;22
01660_00002.ppm;83;79;7;7;75;71;22
01665_00000.ppm;273;287;23;24;249;262;22
01665_00001.ppm;168;171;14;14;153;157;22
01665_00002.ppm;120;109;10;9;109;100;22
01668_00000.ppm;319;323;27;27;291;296;22
01668_00001.ppm;314;240;26;20;288;219;22
01668_00002.ppm;321;316;27;26;294;289;22
01671_00000.ppm;120;122;10;10;110;112;22
01671_00001.ppm;139;135;12;11;126;124;22
01671_00002.ppm;171;171;14;14;157;156;22
01676_00000.ppm;283;296;24;25;259;270;22
01676_00001.ppm;97;71;8;6;89;64;22
01676_00002.ppm;171;152;14;13;156;138;22
01683_00000.ppm;242;190;20;16;221;174;22
01683_00001.ppm;286;217;24;18;262;198;22
01683_00002.ppm;273;279;23;23;249;255;22
01696_00000.ppm;108;98;9;8;99;90;22
01696_00001.ppm;107;105;9;9;97;95;22
01696_00002.ppm;107;103;9;9;98;94;22
01712_00000.ppm;123;115;10;10;113;105;22
01712_00001.ppm;165;143;14;12;150;130;22
01712_00002.ppm;408;192;34;16;373;175;22
01786_00000.ppm;83;81;7;7;75;74;22
01786_00001.ppm;99;94;8;8;90;86;22
01786_00002.ppm;134;129;11;11;123;117;22
