Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
01915_00001.ppm;155;145;13;12;142;133;32
01915_00002.ppm;106;100;9;8;97;91;32
01916_00000.ppm;88;87;7;7;80;79;32
01916_00001.ppm;111;109;9;9;102;99;32
01916_00002.ppm;204;108;17;9;186;99;32
01955_00000.ppm;248;232;21;19;227;212;32
01955_00001.ppm;155;153;13;13;142;139;32
01955_00002.ppm;116;111;10;9;105;101;32
01956_00000.ppm;254;259;21;22;233;237;32
01956_00001.ppm;163;160;14;13;148;147;32
01956_00002.ppm;119;118;10;10;108;108;32
01958_00000.ppm;79;75;7;6;72;68;32
01958_00001.ppm;96;93;8;8;88;85;32
01958_00002.ppm;117;115;10;10;107;104;32
