Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00815_00001.ppm;122;68;10;6;111;61;47
00815_00002.ppm;154;82;13;7;141;74;47
01307_00000.ppm;76;55;6;5;70;50;47
01307_00001.ppm;92;72;8;6;84;65;47
01307_00002.ppm;156;104;13;9;143;95;47
01314_00000.ppm;183;98;15;8;167;90;47
01314_00001.ppm;69;54;6;5;62;49;47
01314_00002.ppm;74;61;6;5;68;55;47
01321_00000.ppm;220;164;18;14;202;149;47
01321_00001.ppm;156;109;13;9;142;99;47
01321_00002.ppm;124;88;10;7;114;80;47
01322_00000.ppm;98;49;8;5;90;43;47
01322_00001.ppm;115;95;10;8;105;87;47
01322_00002.ppm;100;68;8;6;91;62;47
01325_00000.ppm;85;67;7;6;77;60;47
01325_00001.ppm;64;49;5;5;58;44;47
01325_00002.ppm;71;55;6;5;65;50;47
01332_00000.ppm;275;105;23;9;252;96;47
01332_00001.ppm;266;147;22;12;244;134;47
01338_00000.ppm;75;55;6;5;68;50;47
01338_00001.ppm;67;50;6;5;60;44;47
01338_00002.ppm;60;44;5;5;55;38;47
01340_00000.ppm;164;74;14;6;150;67;47
01340_00001.ppm;69;54;6;5;63;48;47
01340_00002.ppm;60;48;5;5;54;42;47
01341_00000.ppm;59;44;5;5;53;38;47
01341_00001.ppm;163;88;14;7;148;81;47
01341_00002.ppm;68;51;6;5;61;46;47
01358_00000.ppm;271;112;23;9;248;103;47
01358_00001.ppm;85;68;7;6;78;62;47
01358_00002.ppm;73;52;6;5;67;46;47
01359_00000.ppm;72;32;6;5;65;27;47
01359_00001.ppm;86;42;7;5;79;37;47
01362_00000.ppm;108;84;9;7;99;76;47
01362_00001.ppm;103;50;9;5;93;44;47
01362_00002.ppm;103;56;9;5;94;50;47
01366_00000.ppm;93;61;8;5;84;55;47
01366_00001.ppm;107;71;9;6;97;65;47
01366_00002.ppm;224;82;19;7;204;75;47
01379_00000.ppm;56;43;5;5;51;38;47
01379_00001.ppm;54;39;5;5;49;34;47
01379_00002.ppm;51;40;5;5;46;35;47
01410_00000.ppm;64;47;5;5;59;41;47
01410_00001.ppm;75;55;6;5;69;49;47
01410_00002.ppm;135;75;11;6;124;68;47
01420_00000.ppm;69;55;6;5;62;50;47
01420_00001.ppm;61;50;5;5;55;44;47
01456_00000.ppm;143;99;12;8;130;91;47
01456_00001.ppm;94;58;8;5;85;53;47
01456_00002.ppm;108;70;9;6;98;64;47
01476_00000.ppm;164;104;14;9;150;94;47
01476_00001.ppm;84;67;7;6;77;61;47
01476_00002.ppm;71;54;6;5;64;49;47
01596_00000.ppm;69;51;6;5;63;46;47
01596_00001.ppm;93;61;8;5;84;56;47
01596_00002.ppm;108;73;9;6;98;66;47
01614_00000.ppm;74;60;6;5;68;55;47
01614_00001.ppm;79;55;7;5;71;49;47
01614_00002.ppm;95;71;8;6;87;65;47
01690_00000.ppm;84;45;7;5;76;39;47
01690_00001.ppm;96;49;8;5;87;44;47
01690_00002.ppm;135;60;11;5;123;55;47
01694_00000.ppm;130;104;11;9;119;95;47
01694_00001.ppm;135;63;11;5;124;58;47
01694_00002.ppm;133;82;11;7;121;74;47
01731_00000.ppm;187;139;16;12;171;126;47
01731_00001.ppm;135;93;11;8;123;84;47
01731_00002.ppm;106;72;9;6;97;65;47
01890_00000.ppm;165;111;14;9;151;101;47
01890_00001.ppm;165;118;14;10;151;108;47
01890_00002.ppm;85;52;7;5;78;47;47
