Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00893_00000.ppm;236;231;20;19;216;212;53
00893_00001.ppm;187;187;16;16;170;170;53
00893_00002.ppm;194;193;16;16;177;177;53
00894_00000.ppm;111;91;9;8;101;82;53
00894_00001.ppm;112;87;9;7;103;80;53
00949_00000.ppm;103;92;9;8;94;83;53
01041_00000.ppm;97;91;8;8;89;82;53
01041_00001.ppm;96;87;8;7;88;80;53
01041_00002.ppm;95;91;8;8;86;82;53
01045_00000.ppm;148;134;12;11;136;123;53
01045_00001.ppm;136;124;11;10;124;113;53
01045_00002.ppm;129;116;11;10;117;106;53
01052_00000.ppm;104;97;9;8;95;89;53
01052_00001.ppm;95;88;8;7;86;80;53
01052_00002.ppm;86;83;7;7;78;76;53
01056_00000.ppm;100;99;8;8;92;91;53
01056_00001.ppm;107;106;9;9;98;96;53
01056_00002.ppm;111;111;9;9;102;101;53
01063_00000.ppm;200;176;17;15;182;160;53
01063_00001.ppm;169;146;14;12;154;133;53
01063_00002.ppm;184;157;15;13;168;144;53
01068_00000.ppm;132;132;11;11;121;121;53
01068_00001.ppm;132;130;11;11;121;119;53
01068_00002.ppm;130;127;11;11;119;115;53
01091_00000.ppm;94;71;8;6;85;64;53
01091_00001.ppm;95;72;8;6;86;65;53
01091_00002.ppm;94;73;8;6;86;66;53
01120_00000.ppm;184;164;15;14;168;149;53
01120_00001.ppm;179;99;15;8;163;91;53
01120_00002.ppm;168;71;14;6;153;65;53
01136_00000.ppm;88;85;7;7;81;77;53
01136_00001.ppm;82;80;7;7;75;72;53
01136_00002.ppm;69;68;6;6;62;62;53
01147_00000.ppm;73;74;6;6;66;67;53
01147_00001.ppm;75;81;6;7;69;73;53
01147_00002.ppm;81;85;7;7;73;78;53
01154_00000.ppm;110;110;9;9;101;101;53
01154_00001.ppm;111;109;9;9;102;100;53
01154_00002.ppm;112;109;9;9;103;99;53
01167_00000.ppm;182;180;15;15;167;164;53
01167_00001.ppm;188;188;16;16;172;172;53
01167_00002.ppm;195;196;16;16;179;180;53
01172_00000.ppm;321;338;27;28;293;310;53
01172_00001.ppm;356;333;30;28;325;304;53
01182_00000.ppm;241;260;20;22;221;238;53
01182_00001.ppm;239;248;20;21;219;226;53
01182_00002.ppm;238;227;20;19;218;208;53
01280_00000.ppm;152;148;13;12;138;136;53
01280_00001.ppm;230;218;19;18;211;200;53
01280_00002.ppm;295;194;25;16;269;177;53
01289_00000.ppm;182;205;15;17;167;187;53
01289_00001.ppm;495;321;41;27;454;294;53
01289_00002.ppm;516;266;43;22;473;243;53
01290_00000.ppm;133;122;11;10;122;112;53
01290_00001.ppm;91;75;8;6;82;69;53
01290_00002.ppm;235;111;20;9;215;101;53
01300_00000.ppm;194;145;16;12;178;133;53
01300_00001.ppm;135;122;11;10;123;111;53
01300_00002.ppm;151;115;13;10;138;104;53
01400_00000.ppm;302;235;25;20;276;215;53
01400_00001.ppm;148;153;12;13;136;140;53
01400_00002.ppm;109;112;9;9;100;102;53
01438_00000.ppm;154;155;13;13;141;142;53
01438_00001.ppm;145;167;12;14;132;153;53
01438_00002.ppm;141;135;12;11;129;124;53
01439_00000.ppm;97;96;8;8;89;88;53
01439_00001.ppm;134;107;11;9;123;98;53
01439_00002.ppm;147;118;12;10;135;108;53
01463_00000.ppm;301;280;25;23;276;257;53
01463_00001.ppm;368;387;31;32;337;355;53
01463_00002.ppm;333;295;28;25;305;269;53
01477_00000.ppm;47;46;5;5;42;41;53
01477_00001.ppm;131;135;11;11;120;124;53
01477_00002.ppm;151;158;13;13;138;144;53
01482_00000.ppm;344;344;29;29;314;314;53
01482_00001.ppm;196;169;16;14;179;155;53
01482_00002.ppm;171;172;14;14;157;158;53
01492_00000.ppm;184;164;15;14;169;149;53
01492_00001.ppm;144;129;12;11;131;118;53
01492_00002.ppm;100;94;8;8;91;85;53
01499_00000.ppm;91;74;8;6;82;67;53
01499_00001.ppm;97;57;8;5;88;52;53
01499_00002.ppm;63;56;5;5;58;50;53
01551_00000.ppm;92;76;8;6;84;69;53
01551_00001.ppm;104;95;9;8;95;87;53
01551_00002.ppm;119;118;10;10;109;107;53
01553_00000.ppm;184;188;15;16;168;172;53
01553_00001.ppm;117;115;10;10;106;104;53
01553_00002.ppm;85;83;7;7;77;76;53
01554_00000.ppm;252;260;21;22;230;238;53
01554_00001.ppm;179;180;15;15;164;165;53
01554_00002.ppm;124;123;10;10;114;113;53
01559_00000.ppm;191;180;16;15;174;164;53
01559_00001.ppm;151;145;13;12;137;132;53
01559_00002.ppm;123;120;10;10;113;109;53
01577_00000.ppm;324;332;27;28;296;304;53
01577_00001.ppm;142;140;12;12;129;128;53
01577_00002.ppm;181;181;15;15;165;166;53
01621_00000.ppm;116;129;10;11;105;118;53
01621_00001.ppm;88;86;7;7;81;79;53
01621_00002.ppm;212;211;18;18;194;193;53
01623_00000.ppm;88;95;7;8;81;87;53
01623_00001.ppm;68;70;6;6;62;63;53
01623_00002.ppm;58;58;5;5;53;52;53
01625_00000.ppm;168;123;14;10;154;112;53
01625_00001.ppm;223;160;19;13;203;147;53
01625_00002.ppm;361;248;30;21;330;226;53
01634_00000.ppm;85;60;7;5;77;54;53
01634_00001.ppm;440;217;37;18;403;198;53
01635_00000.ppm;99;109;8;9;91;100;53
01635_00001.ppm;63;64;5;5;57;58;53
01635_00002.ppm;76;81;6;7;69;73;53
01641_00000.ppm;123;121;10;10;112;111;53
01641_00001.ppm;128;127;11;11;116;116;53
01641_00002.ppm;129;128;11;11;117;116;53
01649_00000.ppm;122;141;10;12;112;128;53
01649_00001.ppm;117;111;10;9;107;101;53
01658_00000.ppm;98;73;8;6;90;66;53
01658_00001.ppm;120;118;10;10;109;108;53
01658_00002.ppm;94;104;8;9;86;95;53
01659_00000.ppm;192;160;16;13;175;147;53
01659_00001.ppm;128;128;11;11;116;116;53
01659_00002.ppm;136;119;11;10;125;109;53
01664_00000.ppm;193;141;16;12;176;129;53
01669_00000.ppm;188;182;16;15;172;166;53
01669_00001.ppm;152;136;13;11;138;124;53
01669_00002.ppm;115;129;10;11;105;118;53
01674_00000.ppm;142;105;12;9;129;95;53
01674_00001.ppm;133;97;11;8;122;88;53
01674_00002.ppm;119;111;10;9;109;101;53
01680_00000.ppm;267;176;22;15;245;160;53
01680_00001.ppm;87;87;7;7;80;80;53
01680_00002.ppm;104;111;9;9;94;101;53
01686_00000.ppm;143;121;12;10;130;110;53
01686_00001.ppm;136;115;11;10;125;105;53
01688_00000.ppm;146;146;12;12;134;134;53
01688_00001.ppm;111;97;9;8;102;89;53
01688_00002.ppm;83;72;7;6;76;65;53
01705_00000.ppm;255;263;21;22;233;240;53
01705_00001.ppm;229;214;19;18;210;195;53
01705_00002.ppm;310;254;26;21;284;232;53
01707_00000.ppm;303;303;25;25;277;277;53
01707_00001.ppm;380;243;32;20;348;222;53
01707_00002.ppm;399;156;33;13;365;143;53
01789_00000.ppm;241;236;20;20;220;216;53
01789_00001.ppm;153;156;13;13;140;142;53
01789_00002.ppm;99;103;8;9;90;93;53
01793_00000.ppm;157;153;13;13;143;139;53
01793_00001.ppm;155;128;13;11;142;116;53
01793_00002.ppm;148;106;12;9;135;97;53
